TransactionID,CustomerName,Date,Items,Original_Items,Cleaned_Items,Sorted_Items,cleaned_items
1547,Catherine Evans,2025-06-08,"Soap,Bread,Carrots,Potatoes,Oranges,Coffee,Milk","['Soap', 'Bread', 'Carrots', 'Potatoes', 'Oranges', 'Coffee', 'Milk']","['soap', 'bread', 'carrots', 'potatoes', 'oranges', 'coffee', 'milk']","['bread', 'carrots', 'coffee', 'milk', 'oranges', 'potatoes', 'soap']",bread; carrots; coffee; milk; oranges; potatoes; soap
1548,Jill Spencer,2025-07-24,"Grapes,Juice,Bread,Fish,Toothpaste,Cheese","['Grapes', 'Juice', 'Bread', 'Fish', 'Toothpaste', 'Cheese']","['grapes', 'juice', 'bread', 'fish', 'toothpaste', 'cheese']","['bread', 'cheese', 'fish', 'grapes', 'juice', 'toothpaste']",bread; cheese; fish; grapes; juice; toothpaste
1549,Zachary Wilson,2025-02-04,"Salt,Milk,Shampoo,Pasta,Rice,Bread","['Salt', 'Milk', 'Shampoo', 'Pasta', 'Rice', 'Bread']","['salt', 'milk', 'shampoo', 'pasta', 'rice', 'bread']","['bread', 'milk', 'pasta', 'rice', 'salt', 'shampoo']",bread; milk; pasta; rice; salt; shampoo
1550,Melinda Zamora,2025-01-14,"Beef,Potatoes,Butter,Tomatoes,Yogurt,Juice","['Beef', 'Potatoes', 'Butter', 'Tomatoes', 'Yogurt', 'Juice']","['beef', 'potatoes', 'butter', 'tomatoes', 'yogurt', 'juice']","['beef', 'butter', 'juice', 'potatoes', 'tomatoes', 'yogurt']",beef; butter; juice; potatoes; tomatoes; yogurt
1551,Teresa Vega,2025-04-01,"Milk,Beef,Tomatoes","['Milk', 'Beef', 'Tomatoes']","['milk', 'beef', 'tomatoes']","['beef', 'milk', 'tomatoes']",beef; milk; tomatoes
1552,Melissa Banks,2025-01-06,"Tomatoes,Soap,Shampoo","['Tomatoes', 'Soap', 'Shampoo']","['tomatoes', 'soap', 'shampoo']","['shampoo', 'soap', 'tomatoes']",shampoo; soap; tomatoes
1553,Vincent Howard,2025-03-13,"Chicken,Oranges,Soap,Pasta","['Chicken', 'Oranges', 'Soap', 'Pasta']","['chicken', 'oranges', 'soap', 'pasta']","['chicken', 'oranges', 'pasta', 'soap']",chicken; oranges; pasta; soap
1554,Richard Roberson,2025-07-14,"Beef,Pasta,Onions,Butter","['Beef', 'Pasta', 'Onions', 'Butter']","['beef', 'pasta', 'onions', 'butter']","['beef', 'butter', 'onions', 'pasta']",beef; butter; onions; pasta
1555,Matthew Garcia,2025-11-09,"Salt,Beef,Sugar","['Salt', 'Beef', 'Sugar']","['salt', 'beef', 'sugar']","['beef', 'salt', 'sugar']",beef; salt; sugar
1556,Laura West,2025-03-27,"Onions,Coffee,Potatoes,Juice,Toothpaste,Milk,Apples","['Onions', 'Coffee', 'Potatoes', 'Juice', 'Toothpaste', 'Milk', 'Apples']","['onions', 'coffee', 'potatoes', 'juice', 'toothpaste', 'milk', 'apples']","['apples', 'coffee', 'juice', 'milk', 'onions', 'potatoes', 'toothpaste']",apples; coffee; juice; milk; onions; potatoes; toothpaste
1557,Sharon Sims,2025-03-13,"Potatoes,Sugar","['Potatoes', 'Sugar']","['potatoes', 'sugar']","['potatoes', 'sugar']",potatoes; sugar
1558,Paul Russell,2025-11-07,"Fish,Toothpaste","['Fish', 'Toothpaste']","['fish', 'toothpaste']","['fish', 'toothpaste']",fish; toothpaste
1559,Michael West,2025-09-07,"Onions,Flour,Potatoes","['Onions', 'Flour', 'Potatoes']","['onions', 'flour', 'potatoes']","['flour', 'onions', 'potatoes']",flour; onions; potatoes
1560,Tyler Brewer,2025-02-28,"Apples,Tea,Flour,Sugar,Yogurt,Onions","['Apples', 'Tea', 'Flour', 'Sugar', 'Yogurt', 'Onions']","['apples', 'tea', 'flour', 'sugar', 'yogurt', 'onions']","['apples', 'flour', 'onions', 'sugar', 'tea', 'yogurt']",apples; flour; onions; sugar; tea; yogurt
1561,Alexis Peterson,2025-11-05,"Toothpaste,Bananas,Oil,Chicken,Onions","['Toothpaste', 'Bananas', 'Oil', 'Chicken', 'Onions']","['toothpaste', 'bananas', 'oil', 'chicken', 'onions']","['bananas', 'chicken', 'oil', 'onions', 'toothpaste']",bananas; chicken; oil; onions; toothpaste
1562,James Nunez,2024-12-11,"Chicken,Bananas,Pasta,Toothpaste,Salt,Tomatoes,Butter","['Chicken', 'Bananas', 'Pasta', 'Toothpaste', 'Salt', 'Tomatoes', 'Butter']","['chicken', 'bananas', 'pasta', 'toothpaste', 'salt', 'tomatoes', 'butter']","['bananas', 'butter', 'chicken', 'pasta', 'salt', 'tomatoes', 'toothpaste']",bananas; butter; chicken; pasta; salt; tomatoes; toothpaste
1563,Corey Baker,2025-04-01,"Soap,Butter,Cheese,Chicken","['Soap', 'Butter', 'Cheese', 'Chicken']","['soap', 'butter', 'cheese', 'chicken']","['butter', 'cheese', 'chicken', 'soap']",butter; cheese; chicken; soap
1564,Krystal Montgomery,2024-12-31,"Onions,Grapes,Toothpaste","['Onions', 'Grapes', 'Toothpaste']","['onions', 'grapes', 'toothpaste']","['grapes', 'onions', 'toothpaste']",grapes; onions; toothpaste
1565,Albert Thomas,2025-08-10,"Rice,Sugar,Apples,Fish,Tomatoes","['Rice', 'Sugar', 'Apples', 'Fish', 'Tomatoes']","['rice', 'sugar', 'apples', 'fish', 'tomatoes']","['apples', 'fish', 'rice', 'sugar', 'tomatoes']",apples; fish; rice; sugar; tomatoes
1566,Dr. Robin Kemp MD,2025-04-13,"Chicken,Bread,Beef,Rice","['Chicken', 'Bread', 'Beef', 'Rice']","['chicken', 'bread', 'beef', 'rice']","['beef', 'bread', 'chicken', 'rice']",beef; bread; chicken; rice
1567,Emily James,2025-06-03,"Onions,Toothpaste,Salt","['Onions', 'Toothpaste', 'Salt']","['onions', 'toothpaste', 'salt']","['onions', 'salt', 'toothpaste']",onions; salt; toothpaste
1568,Allison Hanna,2025-03-18,"Tomatoes,Yogurt,Eggs,Chicken,Potatoes,Butter,Soap","['Tomatoes', 'Yogurt', 'Eggs', 'Chicken', 'Potatoes', 'Butter', 'Soap']","['tomatoes', 'yogurt', 'eggs', 'chicken', 'potatoes', 'butter', 'soap']","['butter', 'chicken', 'eggs', 'potatoes', 'soap', 'tomatoes', 'yogurt']",butter; chicken; eggs; potatoes; soap; tomatoes; yogurt
1569,Carlos Morris,2025-05-15,"Tea,Tomatoes,Oil","['Tea', 'Tomatoes', 'Oil']","['tea', 'tomatoes', 'oil']","['oil', 'tea', 'tomatoes']",oil; tea; tomatoes
1570,Michael Smith PhD,2025-07-26,"Flour,Rice,Cereal,Butter,Grapes,Pasta","['Flour', 'Rice', 'Cereal', 'Butter', 'Grapes', 'Pasta']","['flour', 'rice', 'cereal', 'butter', 'grapes', 'pasta']","['butter', 'cereal', 'flour', 'grapes', 'pasta', 'rice']",butter; cereal; flour; grapes; pasta; rice
1571,Dennis Herman,2025-11-18,"Yogurt,Milk,Cereal,Tomatoes,Shampoo,Oranges,Cheese","['Yogurt', 'Milk', 'Cereal', 'Tomatoes', 'Shampoo', 'Oranges', 'Cheese']","['yogurt', 'milk', 'cereal', 'tomatoes', 'shampoo', 'oranges', 'cheese']","['cereal', 'cheese', 'milk', 'oranges', 'shampoo', 'tomatoes', 'yogurt']",cereal; cheese; milk; oranges; shampoo; tomatoes; yogurt
1572,Mark Butler,2025-07-16,"Bananas,Potatoes,Bread,Pasta","['Bananas', 'Potatoes', 'Bread', 'Pasta']","['bananas', 'potatoes', 'bread', 'pasta']","['bananas', 'bread', 'pasta', 'potatoes']",bananas; bread; pasta; potatoes
1573,Paige Hayes,2025-02-07,"Bread,Oranges,Shampoo,Milk,Coffee,Pasta,Eggs","['Bread', 'Oranges', 'Shampoo', 'Milk', 'Coffee', 'Pasta', 'Eggs']","['bread', 'oranges', 'shampoo', 'milk', 'coffee', 'pasta', 'eggs']","['bread', 'coffee', 'eggs', 'milk', 'oranges', 'pasta', 'shampoo']",bread; coffee; eggs; milk; oranges; pasta; shampoo
1574,Jamie Mcdaniel,2024-11-24,"Cheese,Eggs,Coffee,Fish,Shampoo,Oil,Rice","['Cheese', 'Eggs', 'Coffee', 'Fish', 'Shampoo', 'Oil', 'Rice']","['cheese', 'eggs', 'coffee', 'fish', 'shampoo', 'oil', 'rice']","['cheese', 'coffee', 'eggs', 'fish', 'oil', 'rice', 'shampoo']",cheese; coffee; eggs; fish; oil; rice; shampoo
1575,Sarah Randolph,2025-09-30,"Juice,Potatoes,Bread","['Juice', 'Potatoes', 'Bread']","['juice', 'potatoes', 'bread']","['bread', 'juice', 'potatoes']",bread; juice; potatoes
1576,Amanda Ford,2025-09-04,"Bread,Rice,Onions,Shampoo,Salt","['Bread', 'Rice', 'Onions', 'Shampoo', 'Salt']","['bread', 'rice', 'onions', 'shampoo', 'salt']","['bread', 'onions', 'rice', 'salt', 'shampoo']",bread; onions; rice; salt; shampoo
1577,Matthew Hall,2025-11-16,"Salt,Tomatoes,Grapes,Tea,Oranges","['Salt', 'Tomatoes', 'Grapes', 'Tea', 'Oranges']","['salt', 'tomatoes', 'grapes', 'tea', 'oranges']","['grapes', 'oranges', 'salt', 'tea', 'tomatoes']",grapes; oranges; salt; tea; tomatoes
1578,Brian Jones,2025-02-14,"Tomatoes,Flour","['Tomatoes', 'Flour']","['tomatoes', 'flour']","['flour', 'tomatoes']",flour; tomatoes
1579,Teresa Estrada,2025-03-06,"Coffee,Sugar,Grapes,Tea,Eggs","['Coffee', 'Sugar', 'Grapes', 'Tea', 'Eggs']","['coffee', 'sugar', 'grapes', 'tea', 'eggs']","['coffee', 'eggs', 'grapes', 'sugar', 'tea']",coffee; eggs; grapes; sugar; tea
1580,Nicholas Collins,2024-12-12,"Eggs,Yogurt","['Eggs', 'Yogurt']","['eggs', 'yogurt']","['eggs', 'yogurt']",eggs; yogurt
1581,John Alvarez,2025-08-04,"Fish,Eggs,Coffee","['Fish', 'Eggs', 'Coffee']","['fish', 'eggs', 'coffee']","['coffee', 'eggs', 'fish']",coffee; eggs; fish
1582,Meghan Miller,2025-06-24,"Salt,Fish,Oranges,Tea,Tomatoes,Cheese,Shampoo","['Salt', 'Fish', 'Oranges', 'Tea', 'Tomatoes', 'Cheese', 'Shampoo']","['salt', 'fish', 'oranges', 'tea', 'tomatoes', 'cheese', 'shampoo']","['cheese', 'fish', 'oranges', 'salt', 'shampoo', 'tea', 'tomatoes']",cheese; fish; oranges; salt; shampoo; tea; tomatoes
1583,Linda Watkins,2025-08-06,"Oranges,Pasta,Cheese,Tomatoes,Bread,Chicken","['Oranges', 'Pasta', 'Cheese', 'Tomatoes', 'Bread', 'Chicken']","['oranges', 'pasta', 'cheese', 'tomatoes', 'bread', 'chicken']","['bread', 'cheese', 'chicken', 'oranges', 'pasta', 'tomatoes']",bread; cheese; chicken; oranges; pasta; tomatoes
1584,William Smith,2025-06-29,"Oil,Toothpaste,Apples,Salt,Chicken","['Oil', 'Toothpaste', 'Apples', 'Salt', 'Chicken']","['oil', 'toothpaste', 'apples', 'salt', 'chicken']","['apples', 'chicken', 'oil', 'salt', 'toothpaste']",apples; chicken; oil; salt; toothpaste
1585,Jordan Anderson,2024-12-05,"Shampoo,Carrots,Flour,Sugar,Salt,Toothpaste","['Shampoo', 'Carrots', 'Flour', 'Sugar', 'Salt', 'Toothpaste']","['shampoo', 'carrots', 'flour', 'sugar', 'salt', 'toothpaste']","['carrots', 'flour', 'salt', 'shampoo', 'sugar', 'toothpaste']",carrots; flour; salt; shampoo; sugar; toothpaste
1586,Christopher Marshall,2025-09-18,"Apples,Rice,Milk,Pasta,Eggs,Fish","['Apples', 'Rice', 'Milk', 'Pasta', 'Eggs', 'Fish']","['apples', 'rice', 'milk', 'pasta', 'eggs', 'fish']","['apples', 'eggs', 'fish', 'milk', 'pasta', 'rice']",apples; eggs; fish; milk; pasta; rice
1587,Michelle Munoz,2025-02-14,"Coffee,Rice,Shampoo,Toothpaste","['Coffee', 'Rice', 'Shampoo', 'Toothpaste']","['coffee', 'rice', 'shampoo', 'toothpaste']","['coffee', 'rice', 'shampoo', 'toothpaste']",coffee; rice; shampoo; toothpaste
1588,Kenneth Rice,2025-09-20,"Salt,Shampoo,Potatoes,Rice,Fish,Cereal,Eggs","['Salt', 'Shampoo', 'Potatoes', 'Rice', 'Fish', 'Cereal', 'Eggs']","['salt', 'shampoo', 'potatoes', 'rice', 'fish', 'cereal', 'eggs']","['cereal', 'eggs', 'fish', 'potatoes', 'rice', 'salt', 'shampoo']",cereal; eggs; fish; potatoes; rice; salt; shampoo
1589,Brian Brown,2025-01-24,"Bananas,Onions","['Bananas', 'Onions']","['bananas', 'onions']","['bananas', 'onions']",bananas; onions
1590,Haley Miller,2025-08-30,"Potatoes,Oil,Oranges,Tomatoes,Yogurt,Carrots","['Potatoes', 'Oil', 'Oranges', 'Tomatoes', 'Yogurt', 'Carrots']","['potatoes', 'oil', 'oranges', 'tomatoes', 'yogurt', 'carrots']","['carrots', 'oil', 'oranges', 'potatoes', 'tomatoes', 'yogurt']",carrots; oil; oranges; potatoes; tomatoes; yogurt
1591,Alexis Morris,2025-03-05,"Butter,Grapes,Toothpaste,Oil,Juice,Potatoes","['Butter', 'Grapes', 'Toothpaste', 'Oil', 'Juice', 'Potatoes']","['butter', 'grapes', 'toothpaste', 'oil', 'juice', 'potatoes']","['butter', 'grapes', 'juice', 'oil', 'potatoes', 'toothpaste']",butter; grapes; juice; oil; potatoes; toothpaste
1592,Melissa Harvey,2025-02-09,"Potatoes,Tea,Soap,Toothpaste","['Potatoes', 'Tea', 'Soap', 'Toothpaste']","['potatoes', 'tea', 'soap', 'toothpaste']","['potatoes', 'soap', 'tea', 'toothpaste']",potatoes; soap; tea; toothpaste
1593,Steven Brown,2025-04-13,"Coffee,Potatoes,Bananas","['Coffee', 'Potatoes', 'Bananas']","['coffee', 'potatoes', 'bananas']","['bananas', 'coffee', 'potatoes']",bananas; coffee; potatoes
1594,Brent Johnson,2025-07-03,"Cheese,Toothpaste,Rice,Beef,Eggs","['Cheese', 'Toothpaste', 'Rice', 'Beef', 'Eggs']","['cheese', 'toothpaste', 'rice', 'beef', 'eggs']","['beef', 'cheese', 'eggs', 'rice', 'toothpaste']",beef; cheese; eggs; rice; toothpaste
1595,Kevin Bradford,2025-04-10,"Rice,Flour,Fish,Oil,Butter,Chicken,Juice","['Rice', 'Flour', 'Fish', 'Oil', 'Butter', 'Chicken', 'Juice']","['rice', 'flour', 'fish', 'oil', 'butter', 'chicken', 'juice']","['butter', 'chicken', 'fish', 'flour', 'juice', 'oil', 'rice']",butter; chicken; fish; flour; juice; oil; rice
1596,Sarah Grimes,2025-06-25,"Pasta,Bread,Juice,Grapes,Tea","['Pasta', 'Bread', 'Juice', 'Grapes', 'Tea']","['pasta', 'bread', 'juice', 'grapes', 'tea']","['bread', 'grapes', 'juice', 'pasta', 'tea']",bread; grapes; juice; pasta; tea
1597,Kathryn Clayton,2024-12-20,"Oil,Tomatoes,Salt","['Oil', 'Tomatoes', 'Salt']","['oil', 'tomatoes', 'salt']","['oil', 'salt', 'tomatoes']",oil; salt; tomatoes
1598,Jessica Allen,2025-11-02,"Tea,Milk,Apples","['Tea', 'Milk', 'Apples']","['tea', 'milk', 'apples']","['apples', 'milk', 'tea']",apples; milk; tea
1599,Thomas Rodriguez,2025-07-02,"Bread,Rice,Apples","['Bread', 'Rice', 'Apples']","['bread', 'rice', 'apples']","['apples', 'bread', 'rice']",apples; bread; rice
1600,Christine Thompson,2025-01-25,"Milk,Tomatoes,Fish","['Milk', 'Tomatoes', 'Fish']","['milk', 'tomatoes', 'fish']","['fish', 'milk', 'tomatoes']",fish; milk; tomatoes
1601,Todd Johnson,2025-10-03,"Toothpaste,Flour,Shampoo,Oil,Salt,Sugar,Potatoes","['Toothpaste', 'Flour', 'Shampoo', 'Oil', 'Salt', 'Sugar', 'Potatoes']","['toothpaste', 'flour', 'shampoo', 'oil', 'salt', 'sugar', 'potatoes']","['flour', 'oil', 'potatoes', 'salt', 'shampoo', 'sugar', 'toothpaste']",flour; oil; potatoes; salt; shampoo; sugar; toothpaste
1602,Alison Cox,2025-02-10,"Cereal,Sugar,Soap,Bananas,Yogurt","['Cereal', 'Sugar', 'Soap', 'Bananas', 'Yogurt']","['cereal', 'sugar', 'soap', 'bananas', 'yogurt']","['bananas', 'cereal', 'soap', 'sugar', 'yogurt']",bananas; cereal; soap; sugar; yogurt
1603,Deborah Martin,2025-01-06,"Tea,Toothpaste","['Tea', 'Toothpaste']","['tea', 'toothpaste']","['tea', 'toothpaste']",tea; toothpaste
1604,Stephanie Hernandez,2025-01-21,"Juice,Cheese","['Juice', 'Cheese']","['juice', 'cheese']","['cheese', 'juice']",cheese; juice
1605,Jonathan Gilbert,2025-06-26,"Bread,Onions,Salt,Carrots,Juice,Rice,Beef","['Bread', 'Onions', 'Salt', 'Carrots', 'Juice', 'Rice', 'Beef']","['bread', 'onions', 'salt', 'carrots', 'juice', 'rice', 'beef']","['beef', 'bread', 'carrots', 'juice', 'onions', 'rice', 'salt']",beef; bread; carrots; juice; onions; rice; salt
1606,Daniel Adams,2025-03-26,"Toothpaste,Cheese,Oil,Tea,Eggs,Cereal,Flour","['Toothpaste', 'Cheese', 'Oil', 'Tea', 'Eggs', 'Cereal', 'Flour']","['toothpaste', 'cheese', 'oil', 'tea', 'eggs', 'cereal', 'flour']","['cereal', 'cheese', 'eggs', 'flour', 'oil', 'tea', 'toothpaste']",cereal; cheese; eggs; flour; oil; tea; toothpaste
1607,Betty Wood,2025-02-17,"Flour,Oil,Cereal,Yogurt,Cheese,Grapes,Toothpaste","['Flour', 'Oil', 'Cereal', 'Yogurt', 'Cheese', 'Grapes', 'Toothpaste']","['flour', 'oil', 'cereal', 'yogurt', 'cheese', 'grapes', 'toothpaste']","['cereal', 'cheese', 'flour', 'grapes', 'oil', 'toothpaste', 'yogurt']",cereal; cheese; flour; grapes; oil; toothpaste; yogurt
1608,Larry Rodriguez,2025-08-10,"Grapes,Oranges,Toothpaste","['Grapes', 'Oranges', 'Toothpaste']","['grapes', 'oranges', 'toothpaste']","['grapes', 'oranges', 'toothpaste']",grapes; oranges; toothpaste
1609,Robert Hughes,2025-09-06,"Tomatoes,Juice,Salt","['Tomatoes', 'Juice', 'Salt']","['tomatoes', 'juice', 'salt']","['juice', 'salt', 'tomatoes']",juice; salt; tomatoes
1610,James Jacobs,2025-11-08,"Soap,Rice,Milk,Apples,Sugar","['Soap', 'Rice', 'Milk', 'Apples', 'Sugar']","['soap', 'rice', 'milk', 'apples', 'sugar']","['apples', 'milk', 'rice', 'soap', 'sugar']",apples; milk; rice; soap; sugar
1611,Catherine Mcdaniel,2025-08-12,"Chicken,Butter","['Chicken', 'Butter']","['chicken', 'butter']","['butter', 'chicken']",butter; chicken
1612,Danielle Wells,2025-08-24,"Coffee,Salt,Shampoo,Milk","['Coffee', 'Salt', 'Shampoo', 'Milk']","['coffee', 'salt', 'shampoo', 'milk']","['coffee', 'milk', 'salt', 'shampoo']",coffee; milk; salt; shampoo
1613,Jill Stewart,2025-08-02,"Tea,Sugar","['Tea', 'Sugar']","['tea', 'sugar']","['sugar', 'tea']",sugar; tea
1614,Erin Melendez,2025-11-01,"Sugar,Tomatoes,Potatoes,Toothpaste","['Sugar', 'Tomatoes', 'Potatoes', 'Toothpaste']","['sugar', 'tomatoes', 'potatoes', 'toothpaste']","['potatoes', 'sugar', 'tomatoes', 'toothpaste']",potatoes; sugar; tomatoes; toothpaste
1615,Cynthia Ferguson,2025-10-13,"Bread,Tomatoes,Juice,Cereal,Apples,Grapes,Flour","['Bread', 'Tomatoes', 'Juice', 'Cereal', 'Apples', 'Grapes', 'Flour']","['bread', 'tomatoes', 'juice', 'cereal', 'apples', 'grapes', 'flour']","['apples', 'bread', 'cereal', 'flour', 'grapes', 'juice', 'tomatoes']",apples; bread; cereal; flour; grapes; juice; tomatoes
1616,Charles Rodgers,2025-04-14,"Onions,Cheese,Shampoo,Soap,Tea,Butter","['Onions', 'Cheese', 'Shampoo', 'Soap', 'Tea', 'Butter']","['onions', 'cheese', 'shampoo', 'soap', 'tea', 'butter']","['butter', 'cheese', 'onions', 'shampoo', 'soap', 'tea']",butter; cheese; onions; shampoo; soap; tea
1617,Daniel Young,2025-04-03,"Potatoes,Pasta,Cheese,Onions,Bananas,Beef,Tea","['Potatoes', 'Pasta', 'Cheese', 'Onions', 'Bananas', 'Beef', 'Tea']","['potatoes', 'pasta', 'cheese', 'onions', 'bananas', 'beef', 'tea']","['bananas', 'beef', 'cheese', 'onions', 'pasta', 'potatoes', 'tea']",bananas; beef; cheese; onions; pasta; potatoes; tea
1618,Logan Jones,2025-08-27,"Pasta,Cheese,Carrots,Sugar,Chicken,Grapes","['Pasta', 'Cheese', 'Carrots', 'Sugar', 'Chicken', 'Grapes']","['pasta', 'cheese', 'carrots', 'sugar', 'chicken', 'grapes']","['carrots', 'cheese', 'chicken', 'grapes', 'pasta', 'sugar']",carrots; cheese; chicken; grapes; pasta; sugar
1619,Cathy Wright,2025-04-22,"Rice,Sugar,Bread,Shampoo,Tomatoes,Onions","['Rice', 'Sugar', 'Bread', 'Shampoo', 'Tomatoes', 'Onions']","['rice', 'sugar', 'bread', 'shampoo', 'tomatoes', 'onions']","['bread', 'onions', 'rice', 'shampoo', 'sugar', 'tomatoes']",bread; onions; rice; shampoo; sugar; tomatoes
1620,Allen Park,2025-08-25,"Sugar,Yogurt,Butter,Eggs","['Sugar', 'Yogurt', 'Butter', 'Eggs']","['sugar', 'yogurt', 'butter', 'eggs']","['butter', 'eggs', 'sugar', 'yogurt']",butter; eggs; sugar; yogurt
1621,Megan Hernandez,2025-02-23,"Cheese,Coffee,Oil","['Cheese', 'Coffee', 'Oil']","['cheese', 'coffee', 'oil']","['cheese', 'coffee', 'oil']",cheese; coffee; oil
1622,Benjamin Oliver,2025-07-01,"Soap,Oil,Oranges,Pasta,Beef,Rice","['Soap', 'Oil', 'Oranges', 'Pasta', 'Beef', 'Rice']","['soap', 'oil', 'oranges', 'pasta', 'beef', 'rice']","['beef', 'oil', 'oranges', 'pasta', 'rice', 'soap']",beef; oil; oranges; pasta; rice; soap
1623,Kenneth Morgan,2025-03-28,"Oranges,Sugar,Salt,Bread","['Oranges', 'Sugar', 'Salt', 'Bread']","['oranges', 'sugar', 'salt', 'bread']","['bread', 'oranges', 'salt', 'sugar']",bread; oranges; salt; sugar
1624,Abigail Berg,2025-08-20,"Toothpaste,Eggs,Cereal,Flour","['Toothpaste', 'Eggs', 'Cereal', 'Flour']","['toothpaste', 'eggs', 'cereal', 'flour']","['cereal', 'eggs', 'flour', 'toothpaste']",cereal; eggs; flour; toothpaste
1625,Lori Horn,2025-05-21,"Shampoo,Apples,Soap,Salt,Sugar","['Shampoo', 'Apples', 'Soap', 'Salt', 'Sugar']","['shampoo', 'apples', 'soap', 'salt', 'sugar']","['apples', 'salt', 'shampoo', 'soap', 'sugar']",apples; salt; shampoo; soap; sugar
1626,Tina Nunez,2025-03-20,"Juice,Rice","['Juice', 'Rice']","['juice', 'rice']","['juice', 'rice']",juice; rice
1627,Thomas Padilla,2025-03-24,"Flour,Potatoes,Tomatoes","['Flour', 'Potatoes', 'Tomatoes']","['flour', 'potatoes', 'tomatoes']","['flour', 'potatoes', 'tomatoes']",flour; potatoes; tomatoes
1628,Randy Chang,2025-06-19,"Salt,Shampoo,Tomatoes","['Salt', 'Shampoo', 'Tomatoes']","['salt', 'shampoo', 'tomatoes']","['salt', 'shampoo', 'tomatoes']",salt; shampoo; tomatoes
1629,Glenda Hernandez,2025-11-10,"Tomatoes,Potatoes,Beef","['Tomatoes', 'Potatoes', 'Beef']","['tomatoes', 'potatoes', 'beef']","['beef', 'potatoes', 'tomatoes']",beef; potatoes; tomatoes
1630,Charles Robinson,2025-01-24,"Juice,Shampoo","['Juice', 'Shampoo']","['juice', 'shampoo']","['juice', 'shampoo']",juice; shampoo
1631,Kelly West,2025-05-18,"Flour,Onions","['Flour', 'Onions']","['flour', 'onions']","['flour', 'onions']",flour; onions
1632,Jerome Ayala,2025-08-05,"Toothpaste,Beef,Sugar,Bananas,Potatoes,Tea,Milk","['Toothpaste', 'Beef', 'Sugar', 'Bananas', 'Potatoes', 'Tea', 'Milk']","['toothpaste', 'beef', 'sugar', 'bananas', 'potatoes', 'tea', 'milk']","['bananas', 'beef', 'milk', 'potatoes', 'sugar', 'tea', 'toothpaste']",bananas; beef; milk; potatoes; sugar; tea; toothpaste
1633,Sean Mercado,2024-11-24,"Grapes,Cereal,Chicken,Pasta,Salt,Rice","['Grapes', 'Cereal', 'Chicken', 'Pasta', 'Salt', 'Rice']","['grapes', 'cereal', 'chicken', 'pasta', 'salt', 'rice']","['cereal', 'chicken', 'grapes', 'pasta', 'rice', 'salt']",cereal; chicken; grapes; pasta; rice; salt
1634,Sheena Ponce,2025-09-27,"Cheese,Tea,Fish,Salt","['Cheese', 'Tea', 'Fish', 'Salt']","['cheese', 'tea', 'fish', 'salt']","['cheese', 'fish', 'salt', 'tea']",cheese; fish; salt; tea
1635,Amanda Wells,2025-10-30,"Grapes,Soap,Salt,Coffee","['Grapes', 'Soap', 'Salt', 'Coffee']","['grapes', 'soap', 'salt', 'coffee']","['coffee', 'grapes', 'salt', 'soap']",coffee; grapes; salt; soap
1636,Daniel Williams,2025-10-03,"Bananas,Fish,Rice","['Bananas', 'Fish', 'Rice']","['bananas', 'fish', 'rice']","['bananas', 'fish', 'rice']",bananas; fish; rice
1637,Steven Gonzalez,2025-04-27,"Milk,Pasta,Cheese,Yogurt,Fish","['Milk', 'Pasta', 'Cheese', 'Yogurt', 'Fish']","['milk', 'pasta', 'cheese', 'yogurt', 'fish']","['cheese', 'fish', 'milk', 'pasta', 'yogurt']",cheese; fish; milk; pasta; yogurt
1638,Jacob Benton PhD,2025-04-10,"Salt,Butter,Bananas,Bread","['Salt', 'Butter', 'Bananas', 'Bread']","['salt', 'butter', 'bananas', 'bread']","['bananas', 'bread', 'butter', 'salt']",bananas; bread; butter; salt
1639,Paul Rogers,2025-01-07,"Beef,Eggs,Bananas","['Beef', 'Eggs', 'Bananas']","['beef', 'eggs', 'bananas']","['bananas', 'beef', 'eggs']",bananas; beef; eggs
1640,Paula Smith,2025-03-12,"Beef,Pasta","['Beef', 'Pasta']","['beef', 'pasta']","['beef', 'pasta']",beef; pasta
