TransactionID,CustomerName,Date,Items,cleaned_items
1143,Kaylee Rodriguez,12/18/2024,"Grapes,Salt,Sugar,Oranges",grapes; oranges; salt; sugar
1144,Heather Smith,12-11-24,"Shampoo,Cereal,Fish,Apples,Rice,Pasta,Yogurt",apples; cereal; fish; pasta; rice; shampoo; yogurt
1145,Jeffery Hicks,05-02-25,"Fish,Potatoes,Cheese",cheese; fish; potatoes
1146,Sandra Garcia,12/30/2024,"Grapes,Milk,Toothpaste,Chicken,Soap,Eggs,Tea",chicken; eggs; grapes; milk; soap; tea; toothpaste
1147,Robert Griffin,1/20/2025,"Cereal,Tomatoes,Milk,Sugar,Coffee",cereal; coffee; milk; sugar; tomatoes
1148,Aaron Morrison,4/17/2025,"Bananas,Coffee,Chicken,Shampoo,Yogurt,Cheese,Apples",apples; bananas; cheese; chicken; coffee; shampoo; yogurt
1149,Mike Rivera,07-12-25,"Chicken,Tea,Soap,Fish,Beef",beef; chicken; fish; soap; tea
1150,Chad Cruz,6/18/2025,"Bananas,Chicken,Toothpaste",bananas; chicken; toothpaste
1151,Brenda Adkins,1/13/2025,"Oranges,Soap,Bananas,Eggs",bananas; eggs; oranges; soap
1152,Benjamin Gray,10/22/2025,"Soap,Oil",oil; soap
1153,Steve Brown,04-09-25,"Bread,Oil,Oranges,Flour,Chicken,Yogurt,Coffee",bread; chicken; coffee; flour; oil; oranges; yogurt
1154,Donna Liu,9/23/2025,"Pasta,Onions,Oil",oil; onions; pasta
1155,Mr. Christopher Stewart,11-05-25,"Carrots,Oil,Cereal,Butter",butter; carrots; cereal; oil
1156,Lisa Smith,09-04-25,"Pasta,Soap",pasta; soap
1157,Tammy Ramirez,4/17/2025,"Flour,Beef,Milk,Onions",beef; flour; milk; onions
1158,William Holmes,2/24/2025,"Potatoes,Cheese,Salt",cheese; potatoes; salt
1159,Robert Bright,5/28/2025,"Shampoo,Chicken,Eggs,Toothpaste,Potatoes,Salt",chicken; eggs; potatoes; salt; shampoo; toothpaste
1160,Mr. Michael Kennedy,6/30/2025,"Tomatoes,Soap,Shampoo",shampoo; soap; tomatoes
1161,Janet Martinez,1/18/2025,"Tea,Cereal,Soap",cereal; soap; tea
1162,Jamie Huff,7/20/2025,"Yogurt,Onions,Sugar,Juice,Cereal,Coffee",cereal; coffee; juice; onions; sugar; yogurt
1163,Yolanda Ford,10-05-25,"Bananas,Flour",bananas; flour
1164,Robert Gilmore,09-02-25,"Bananas,Oil,Milk,Beef,Butter",bananas; beef; butter; milk; oil
1165,Mary Meyer,04-08-25,"Tea,Bread,Flour",bread; flour; tea
1166,Daniel Gray,4/30/2025,"Milk,Soap,Salt,Flour",flour; milk; salt; soap
1167,Cynthia Velazquez,10/13/2025,"Chicken,Oil,Carrots,Onions,Yogurt,Salt,Apples",apples; carrots; chicken; oil; onions; salt; yogurt
1168,Kristen Carter,01-08-25,"Coffee,Oil,Soap,Carrots,Potatoes,Bananas,Milk",bananas; carrots; coffee; milk; oil; potatoes; soap
1169,Julie Snow,5/26/2025,"Cheese,Bread,Toothpaste",bread; cheese; toothpaste
1170,Amy Tyler,01-07-25,"Salt,Rice,Bananas,Butter,Potatoes,Juice,Pasta",bananas; butter; juice; pasta; potatoes; rice; salt
1171,Chelsea Lyons,07-08-25,"Rice,Soap,Coffee,Apples",apples; coffee; rice; soap
1172,Angela Cole,02-03-25,"Grapes,Cereal,Juice,Eggs,Beef,Toothpaste,Apples",apples; beef; cereal; eggs; grapes; juice; toothpaste
1173,Vernon Patterson,4/13/2025,"Apples,Bread",apples; bread
1174,Jill Rose,10/23/2025,"Butter,Cereal,Rice,Oranges",butter; cereal; oranges; rice
1175,Sharon Walker,2/22/2025,"Coffee,Milk,Cheese,Yogurt,Flour,Juice,Bread",bread; cheese; coffee; flour; juice; milk; yogurt
1176,Lauren Simpson,6/27/2025,"Chicken,Tomatoes",chicken; tomatoes
1177,Jennifer Hull,9/14/2025,"Milk,Cereal,Shampoo,Salt,Cheese,Bread",bread; cereal; cheese; milk; salt; shampoo
1178,James Pearson,7/22/2025,"Bread,Cheese,Juice",bread; cheese; juice
1179,Andre Adams,4/14/2025,"Bread,Butter",bread; butter
1180,Samuel Mendoza,7/28/2025,"Oranges,Potatoes,Fish",fish; oranges; potatoes
1181,Megan Mccullough,01-09-25,"Pasta,Flour,Chicken,Sugar",chicken; flour; pasta; sugar
1182,Jacqueline Barnes,8/18/2025,"Carrots,Cheese,Apples,Potatoes,Salt",apples; carrots; cheese; potatoes; salt
1183,Jennifer Kemp,1/26/2025,"Butter,Toothpaste,Apples",apples; butter; toothpaste
1184,Victoria Schaefer,06-06-25,"Chicken,Tea,Grapes,Carrots,Oranges",carrots; chicken; grapes; oranges; tea
1185,Jessica Ellis,12-07-24,"Shampoo,Milk,Coffee",coffee; milk; shampoo
1186,Laura Nelson,10-02-25,"Beef,Butter,Soap,Bread,Carrots",beef; bread; butter; carrots; soap
1187,Deanna Holmes,04-03-25,"Rice,Apples,Bread,Tomatoes,Oil",apples; bread; oil; rice; tomatoes
1188,Rebecca Lawrence,05-12-25,"Tomatoes,Shampoo,Salt,Soap,Beef",beef; salt; shampoo; soap; tomatoes
1189,Virginia Fernandez,8/21/2025,"Chicken,Rice,Butter,Beef,Onions,Oil,Salt",beef; butter; chicken; oil; onions; rice; salt
1190,Sara Silva,10/29/2025,"Beef,Carrots,Toothpaste,Chicken",beef; carrots; chicken; toothpaste
1191,Stacy Davis,2/26/2025,"Tea,Salt,Yogurt,Oil",oil; salt; tea; yogurt
1192,Stacy Turner,10/25/2025,"Grapes,Yogurt,Butter,Toothpaste,Oranges,Milk",butter; grapes; milk; oranges; toothpaste; yogurt
1193,William Bishop,5/31/2025,"Shampoo,Tea,Oranges,Apples,Salt",apples; oranges; salt; shampoo; tea
1194,Ashley Tucker,10-12-25,"Cereal,Bananas",bananas; cereal
1195,Russell Brown,12-03-24,"Flour,Grapes",flour; grapes
1196,Adrienne Patel,5/13/2025,"Grapes,Rice,Butter",butter; grapes; rice
1197,Brandon Campos Jr.,10/13/2025,"Eggs,Onions,Oil,Chicken",chicken; eggs; oil; onions
1198,Jennifer Lyons,4/15/2025,"Beef,Butter,Eggs,Bananas,Shampoo,Bread",bananas; beef; bread; butter; eggs; shampoo
1199,Suzanne Roberts,10-07-25,"Tomatoes,Sugar,Shampoo,Butter,Apples",apples; butter; shampoo; sugar; tomatoes
1200,Brent Butler,3/24/2025,"Juice,Pasta,Cereal,Beef,Carrots,Shampoo,Bread",beef; bread; carrots; cereal; juice; pasta; shampoo
1201,Christopher Lopez,09-10-25,"Onions,Juice",juice; onions
1202,Carol Fowler,03-03-25,"Chicken,Salt,Beef,Flour,Bananas,Juice",bananas; beef; chicken; flour; juice; salt
1203,Amanda Johnson,6/18/2025,"Salt,Fish,Tomatoes",fish; salt; tomatoes
1204,Joel Hernandez,10-03-25,"Yogurt,Bananas",bananas; yogurt
1205,Laurie White,02-08-25,"Pasta,Oranges,Cereal,Flour,Potatoes",cereal; flour; oranges; pasta; potatoes
1206,Juan Schaefer,9/23/2025,"Cheese,Tomatoes",cheese; tomatoes
1207,Scott Carr,09-05-25,"Soap,Potatoes,Bread,Oil,Oranges,Apples",apples; bread; oil; oranges; potatoes; soap
1208,Christina Ross,05-09-25,"Bread,Eggs",bread; eggs
1209,Christina Little,3/15/2025,"Salt,Shampoo,Flour,Sugar,Juice",flour; juice; salt; shampoo; sugar
1210,Robert Montgomery PhD,3/14/2025,"Bananas,Tea,Salt,Pasta",bananas; pasta; salt; tea
1211,Lawrence Johnson,04-12-25,"Carrots,Shampoo",carrots; shampoo
1212,Brittany May,7/30/2025,"Grapes,Shampoo",grapes; shampoo
1213,Nathan Atkinson,12/21/2024,"Toothpaste,Oil,Salt",oil; salt; toothpaste
1214,Christina Shields,12/26/2024,"Coffee,Oil,Toothpaste,Tomatoes,Sugar",coffee; oil; sugar; tomatoes; toothpaste
1215,Mrs. Samantha Estrada,4/23/2025,"Coffee,Cereal,Yogurt,Shampoo,Chicken,Bananas,Butter",bananas; butter; cereal; chicken; coffee; shampoo; yogurt
1216,Jerry Thomas,1/17/2025,"Juice,Yogurt,Rice,Sugar",juice; rice; sugar; yogurt
1217,Kevin Hayes,12/21/2024,"Grapes,Butter,Coffee,Milk,Shampoo,Tea",butter; coffee; grapes; milk; shampoo; tea
1218,Alex Obrien,6/18/2025,"Tea,Fish,Tomatoes,Grapes",fish; grapes; tea; tomatoes
1219,Dr. Tony Hernandez PhD,02-06-25,"Potatoes,Rice",potatoes; rice
1220,Andrea Turner,04-05-25,"Fish,Milk,Rice,Apples,Oil",apples; fish; milk; oil; rice
1221,Michelle Robinson,12-09-24,"Fish,Chicken,Oranges,Yogurt,Oil",chicken; fish; oil; oranges; yogurt
1222,Monica Mendez,8/14/2025,"Yogurt,Salt",salt; yogurt
1223,Catherine Morrow,4/18/2025,"Milk,Beef",beef; milk
1224,Corey Chavez,05-12-25,"Chicken,Oranges,Soap,Sugar,Coffee,Salt,Juice",chicken; coffee; juice; oranges; salt; soap; sugar
1225,Wesley Glass,02-12-25,"Juice,Yogurt,Soap,Pasta,Fish,Toothpaste",fish; juice; pasta; soap; toothpaste; yogurt
1226,Brandi Quinn,1/14/2025,"Sugar,Rice,Salt,Coffee,Butter",butter; coffee; rice; salt; sugar
1227,David Douglas,8/30/2025,"Bread,Coffee,Fish",bread; coffee; fish
1228,Nancy Carpenter,07-11-25,"Toothpaste,Shampoo,Flour",flour; shampoo; toothpaste
1229,Timothy Richards,09-08-25,"Eggs,Oil",eggs; oil
1230,Christine Rogers,8/16/2025,"Carrots,Butter,Onions,Oil",butter; carrots; oil; onions
1231,Taylor Thomas,05-11-25,"Oil,Chicken,Toothpaste",chicken; oil; toothpaste
1232,April Scott,4/30/2025,"Grapes,Butter",butter; grapes
1233,Eric Pacheco,2/22/2025,"Beef,Pasta",beef; pasta
1234,Elizabeth Hendrix,3/27/2025,"Soap,Milk,Tomatoes,Toothpaste,Flour",flour; milk; soap; tomatoes; toothpaste
1235,Frank Riley,09-07-25,"Potatoes,Soap,Butter,Grapes,Milk,Cheese,Shampoo",butter; cheese; grapes; milk; potatoes; shampoo; soap
1236,Kirsten Bailey,3/24/2025,"Bananas,Milk,Yogurt",bananas; milk; yogurt
1237,Mr. Martin Garcia MD,12/28/2024,"Toothpaste,Yogurt,Eggs,Carrots,Cheese",carrots; cheese; eggs; toothpaste; yogurt
1238,Chelsey Lee,01-01-25,"Coffee,Salt",coffee; salt
1239,Ray Johnson,3/20/2025,"Cereal,Bread,Oranges,Sugar",bread; cereal; oranges; sugar
1240,Rhonda Green,10/23/2025,"Pasta,Oranges,Cheese,Oil,Salt,Fish",cheese; fish; oil; oranges; pasta; salt
1241,Jeffery Flowers,6/19/2025,"Eggs,Soap,Cereal,Fish",cereal; eggs; fish; soap
1242,Kristin Johnson,5/27/2025,"Shampoo,Salt,Pasta",pasta; salt; shampoo
1243,Frank Mosley,05-03-25,"Potatoes,Toothpaste,Bread,Grapes,Oil",bread; grapes; oil; potatoes; toothpaste
1244,Jessica Torres,5/19/2025,"Cereal,Oranges,Milk,Carrots",carrots; cereal; milk; oranges
1245,Elizabeth Dillon,6/23/2025,"Juice,Salt,Soap,Oranges,Carrots,Bread,Flour",bread; carrots; flour; juice; oranges; salt; soap
1246,Ashley Ryan,7/29/2025,"Bread,Eggs,Fish,Oranges,Rice",bread; eggs; fish; oranges; rice
1247,Emily Mcdonald,9/30/2025,"Salt,Shampoo,Yogurt,Apples,Juice,Potatoes",apples; juice; potatoes; salt; shampoo; yogurt
1248,Charles Burns,12-06-24,"Salt,Coffee,Yogurt,Butter,Cereal",butter; cereal; coffee; salt; yogurt
1249,Melinda Stone,6/14/2025,"Chicken,Carrots,Tea,Eggs",carrots; chicken; eggs; tea
1250,Michael Martinez,06-12-25,"Butter,Fish,Bananas,Beef,Rice",bananas; beef; butter; fish; rice
1251,Michael Yang,11/25/2024,"Chicken,Shampoo,Eggs,Bread",bread; chicken; eggs; shampoo
1252,John Brown,10/27/2025,"Yogurt,Grapes",grapes; yogurt
1253,Linda Montoya,02-07-25,"Onions,Cheese,Soap,Bananas,Tomatoes",bananas; cheese; onions; soap; tomatoes
1254,Susan Schwartz,10/20/2025,"Shampoo,Yogurt,Juice,Apples,Eggs,Oil",apples; eggs; juice; oil; shampoo; yogurt
1255,John Sanders,02-08-25,"Bananas,Milk,Tomatoes,Butter",bananas; butter; milk; tomatoes
1256,Katie Frazier,2/13/2025,"Oranges,Apples",apples; oranges
1257,Christopher Townsend,7/26/2025,"Chicken,Oranges,Grapes,Milk,Coffee,Fish",chicken; coffee; fish; grapes; milk; oranges
1258,Jaime Watson,06-08-25,"Toothpaste,Cereal,Eggs",cereal; eggs; toothpaste
1259,Richard Rogers,02-04-25,"Tomatoes,Apples,Rice",apples; rice; tomatoes
1260,Erin Johnson,02-09-25,"Bananas,Shampoo,Milk",bananas; milk; shampoo
1261,Colleen Watkins,1/25/2025,"Butter,Onions,Coffee",butter; coffee; onions
1262,Gerald Barnes Jr.,1/20/2025,"Fish,Eggs,Cereal,Butter",butter; cereal; eggs; fish
1263,Travis Morris,07-10-25,"Coffee,Shampoo,Tea,Oranges,Bread",bread; coffee; oranges; shampoo; tea
1264,Nancy Gomez,11/30/2024,"Potatoes,Toothpaste",potatoes; toothpaste
1265,Wendy Kline,1/17/2025,"Potatoes,Onions",onions; potatoes
1266,Emily Bishop,3/29/2025,"Salt,Yogurt,Shampoo,Milk,Chicken,Onions,Apples",apples; chicken; milk; onions; salt; shampoo; yogurt
1267,Brittany Cain,11/19/2024,"Onions,Grapes,Milk,Beef,Coffee,Sugar,Butter",beef; butter; coffee; grapes; milk; onions; sugar
1268,Yolanda Lambert,11-03-25,"Soap,Oranges",oranges; soap
1269,Mr. Andrew Ayers,11-07-25,"Shampoo,Cereal,Chicken,Oranges,Onions",cereal; chicken; onions; oranges; shampoo
1270,Joan Horne,01-03-25,"Grapes,Bread",bread; grapes
1271,Tammy Miller,2/15/2025,"Shampoo,Apples",apples; shampoo
1272,Tina Allen,3/17/2025,"Beef,Potatoes,Cereal,Chicken,Sugar",beef; cereal; chicken; potatoes; sugar
1273,Sue Parker,12-06-24,"Coffee,Flour,Fish,Sugar,Carrots,Beef,Tea",beef; carrots; coffee; fish; flour; sugar; tea
1274,Richard Smith,08-05-25,"Soap,Apples,Pasta,Cereal,Rice",apples; cereal; pasta; rice; soap
1275,Steve Green,10/26/2025,"Chicken,Toothpaste,Onions,Milk,Coffee,Tomatoes",chicken; coffee; milk; onions; tomatoes; toothpaste
1276,Natalie Patterson,05-06-25,"Pasta,Fish,Shampoo,Flour",fish; flour; pasta; shampoo
1277,Angela Smith,4/29/2025,"Beef,Butter,Tea,Fish,Chicken",beef; butter; chicken; fish; tea
1278,Ann Burch,8/27/2025,"Coffee,Salt,Bread,Fish,Soap",bread; coffee; fish; salt; soap
1279,Teresa Smith,2/17/2025,"Onions,Oranges,Apples,Milk,Juice",apples; juice; milk; onions; oranges
1280,James Lee,4/20/2025,"Tomatoes,Butter,Onions,Carrots,Sugar,Grapes,Potatoes",butter; carrots; grapes; onions; potatoes; sugar; tomatoes
1281,Sara Ortiz,11/24/2024,"Bananas,Flour",bananas; flour
1282,Susan Wiley,9/27/2025,"Toothpaste,Oranges,Sugar",oranges; sugar; toothpaste
1283,Sabrina Hamilton,09-07-25,"Tea,Grapes,Cheese",cheese; grapes; tea
1284,Karen Allison,5/21/2025,"Carrots,Tomatoes,Butter",butter; carrots; tomatoes
1285,Anthony Weaver,09-10-25,"Onions,Tomatoes,Milk,Cereal",cereal; milk; onions; tomatoes
1286,Ashley Ellis,05-01-25,"Toothpaste,Oranges",oranges; toothpaste
1287,Jason Kelley,06-08-25,"Carrots,Soap",carrots; soap
1288,David Wong,05-03-25,"Yogurt,Beef,Toothpaste,Tomatoes",beef; tomatoes; toothpaste; yogurt
1289,Patrick Johnson,10-03-25,"Salt,Oil",oil; salt
1290,Walter Walker,8/15/2025,"Tea,Fish,Toothpaste,Bread,Flour,Tomatoes",bread; fish; flour; tea; tomatoes; toothpaste
1291,Larry Finley,10-06-25,"Apples,Cereal",apples; cereal
1292,Linda Singleton,6/26/2025,"Milk,Potatoes,Yogurt,Oranges,Chicken",chicken; milk; oranges; potatoes; yogurt
1293,Kelly Cunningham,8/27/2025,"Sugar,Fish,Bread,Grapes,Onions,Cereal,Flour",bread; cereal; fish; flour; grapes; onions; sugar
1294,William James,02-08-25,"Eggs,Cereal,Milk,Apples,Coffee,Cheese,Tea",apples; cereal; cheese; coffee; eggs; milk; tea
1295,Annette Taylor,07-06-25,"Bananas,Chicken,Shampoo,Milk",bananas; chicken; milk; shampoo
1296,Hayley Parker,12/15/2024,"Tomatoes,Cereal,Tea,Chicken",cereal; chicken; tea; tomatoes
1297,Shannon Holden,5/15/2025,"Potatoes,Cereal,Beef,Oil,Butter,Tea",beef; butter; cereal; oil; potatoes; tea
1298,Mary Vasquez,02-06-25,"Sugar,Rice,Butter,Soap,Chicken,Fish",butter; chicken; fish; rice; soap; sugar
1299,Jennifer Hill,05-07-25,"Oil,Potatoes,Carrots",carrots; oil; potatoes
1300,Kendra Duncan,01-07-25,"Toothpaste,Flour,Pasta,Milk,Cheese,Butter,Rice",butter; cheese; flour; milk; pasta; rice; toothpaste
1301,Kelly Stokes,10/13/2025,"Tomatoes,Bananas,Salt,Cheese,Apples,Rice,Coffee",apples; bananas; cheese; coffee; rice; salt; tomatoes
1302,Anthony Howard,12/23/2024,"Flour,Beef,Fish,Bananas,Toothpaste",bananas; beef; fish; flour; toothpaste
1303,Matthew Burton,11-12-25,"Tomatoes,Beef,Flour",beef; flour; tomatoes
1304,George Collins,4/26/2025,"Milk,Soap",milk; soap
1305,Cody Zimmerman,7/22/2025,"Chicken,Cheese,Pasta,Tea",cheese; chicken; pasta; tea
1306,Jessica Roach,05-07-25,"Shampoo,Tomatoes,Oil,Cheese,Pasta",cheese; oil; pasta; shampoo; tomatoes
1307,Rebecca Williams,6/21/2025,"Flour,Sugar,Milk,Onions",flour; milk; onions; sugar
1308,Zoe Campbell,01-12-25,"Chicken,Oranges,Flour,Cereal",cereal; chicken; flour; oranges
1309,Sarah Johnson,11/15/2025,"Potatoes,Grapes,Cereal,Pasta,Oranges,Chicken",cereal; chicken; grapes; oranges; pasta; potatoes
1310,Becky Cannon,3/16/2025,"Tomatoes,Rice,Tea",rice; tea; tomatoes
1311,Erica Stevenson,11-06-25,"Rice,Oranges,Oil,Pasta,Salt,Bananas,Cheese",bananas; cheese; oil; oranges; pasta; rice; salt
1312,Daniel Curry,01-05-25,"Oil,Carrots,Cereal,Pasta,Tea,Milk",carrots; cereal; milk; oil; pasta; tea
1313,Laura Rush,09-11-25,"Eggs,Potatoes,Bananas,Chicken,Flour,Grapes",bananas; chicken; eggs; flour; grapes; potatoes
1314,Charlene Andrews,8/13/2025,"Beef,Potatoes,Eggs,Juice,Fish",beef; eggs; fish; juice; potatoes
1315,James Martinez,01-01-25,"Milk,Coffee,Juice,Flour,Carrots,Bread,Cheese",bread; carrots; cheese; coffee; flour; juice; milk
1316,Stephanie Torres,4/23/2025,"Soap,Yogurt,Eggs,Juice,Bread,Butter,Fish",bread; butter; eggs; fish; juice; soap; yogurt
1317,Jessica Lopez,02-06-25,"Tomatoes,Butter,Oil,Bread,Oranges,Flour",bread; butter; flour; oil; oranges; tomatoes
1318,Robert Juarez,09-07-25,"Juice,Shampoo,Onions,Grapes,Salt,Toothpaste,Soap",grapes; juice; onions; salt; shampoo; soap; toothpaste
1319,Dustin Pineda,02-02-25,"Butter,Carrots,Shampoo,Bread,Tomatoes,Fish",bread; butter; carrots; fish; shampoo; tomatoes
1320,David Summers,10/25/2025,"Oil,Onions,Rice,Potatoes,Toothpaste",oil; onions; potatoes; rice; toothpaste
1321,Megan Scott,02-03-25,"Beef,Tea",beef; tea
1322,Andre Garcia,09-04-25,"Bread,Potatoes,Carrots,Sugar,Beef",beef; bread; carrots; potatoes; sugar
1323,Christopher Page,11-02-25,"Oil,Milk",milk; oil
1324,Maxwell Norton,08-08-25,"Oranges,Cheese,Tomatoes",cheese; oranges; tomatoes
1325,Morgan Johnson,04-11-25,"Juice,Butter,Bread,Potatoes,Flour,Rice,Tea",bread; butter; flour; juice; potatoes; rice; tea
1326,Sabrina Nichols,05-03-25,"Butter,Tomatoes,Pasta",butter; pasta; tomatoes
1327,Amber Smith,7/13/2025,"Milk,Tea,Beef,Eggs",beef; eggs; milk; tea
1328,David Golden,06-01-25,"Milk,Toothpaste,Tea",milk; tea; toothpaste
1329,Chad Cobb,6/13/2025,"Tomatoes,Juice,Yogurt",juice; tomatoes; yogurt
1330,Pam Cline,12-06-24,"Butter,Coffee,Eggs,Onions",butter; coffee; eggs; onions
1331,Sheryl Lowery,3/17/2025,"Salt,Juice,Butter,Apples,Soap",apples; butter; juice; salt; soap
1332,Ryan Wells,10-07-25,"Bread,Potatoes",bread; potatoes
1333,Jessica Patrick,12-06-24,"Eggs,Shampoo,Milk,Beef",beef; eggs; milk; shampoo
1334,Michael Smith,10/30/2025,"Beef,Sugar,Fish,Apples",apples; beef; fish; sugar
1335,Bethany Turner,4/17/2025,"Milk,Fish,Bananas,Pasta",bananas; fish; milk; pasta
1336,Lisa Brewer,07-03-25,"Cheese,Soap,Butter,Bread",bread; butter; cheese; soap
1337,Desiree Wilson,7/18/2025,"Apples,Fish,Carrots,Salt,Rice,Juice,Cereal",apples; carrots; cereal; fish; juice; rice; salt
1338,Christopher Miller,9/17/2025,"Cereal,Potatoes",cereal; potatoes
1339,Mathew Buckley,1/28/2025,"Juice,Potatoes,Oil,Bananas,Apples",apples; bananas; juice; oil; potatoes
1340,Christine Brown,10-05-25,"Onions,Juice,Rice,Potatoes,Tomatoes,Soap,Carrots",carrots; juice; onions; potatoes; rice; soap; tomatoes
1341,Mark Munoz,7/25/2025,"Fish,Bread,Pasta,Carrots",bread; carrots; fish; pasta
1342,Kara Chandler,1/21/2025,"Oranges,Eggs,Juice,Onions,Grapes,Flour,Fish",eggs; fish; flour; grapes; juice; onions; oranges
1343,Tracy Rivera,9/29/2025,"Bananas,Onions,Salt,Coffee",bananas; coffee; onions; salt
1344,Kim Gonzalez,01-06-25,"Chicken,Fish,Tea,Grapes,Salt",chicken; fish; grapes; salt; tea
1345,Kelly Peters,03-05-25,"Oil,Butter,Beef,Fish,Onions,Shampoo,Yogurt",beef; butter; fish; oil; onions; shampoo; yogurt
1346,James Jones,8/22/2025,"Chicken,Tea,Carrots,Onions,Flour,Apples",apples; carrots; chicken; flour; onions; tea
1347,Jessica Brown,11/13/2025,"Chicken,Bananas,Soap,Sugar",bananas; chicken; soap; sugar
1348,Kayla Foster,2/15/2025,"Juice,Soap,Tomatoes,Butter,Flour,Shampoo",butter; flour; juice; shampoo; soap; tomatoes
1349,Diana Little,1/27/2025,"Bananas,Butter,Salt",bananas; butter; salt
1350,Joe Acevedo,11-11-25,"Onions,Juice,Tomatoes,Butter,Oil,Cereal",butter; cereal; juice; oil; onions; tomatoes
1351,Chloe Woodard,9/29/2025,"Pasta,Bananas,Rice,Salt,Chicken,Eggs",bananas; chicken; eggs; pasta; rice; salt
1352,Eric Brown,7/25/2025,"Milk,Pasta,Flour,Onions,Juice,Rice,Grapes",flour; grapes; juice; milk; onions; pasta; rice
1353,Alexandra Chambers,10/15/2025,"Bread,Sugar,Grapes,Cereal,Juice",bread; cereal; grapes; juice; sugar
1354,Elizabeth Wyatt,08-12-25,"Beef,Salt,Tomatoes,Apples,Chicken,Milk,Bananas",apples; bananas; beef; chicken; milk; salt; tomatoes
1355,Victor Graves,03-06-25,"Potatoes,Coffee,Fish",coffee; fish; potatoes
1356,Jenna Walker,05-10-25,"Fish,Sugar,Carrots,Rice,Butter",butter; carrots; fish; rice; sugar
1357,April Sanchez,5/27/2025,"Pasta,Tomatoes,Chicken,Grapes,Eggs,Beef",beef; chicken; eggs; grapes; pasta; tomatoes
1358,Cameron Olson,1/30/2025,"Butter,Cereal,Oil,Sugar,Tea,Onions,Beef",beef; butter; cereal; oil; onions; sugar; tea
1359,Edwin Silva,9/28/2025,"Carrots,Onions",carrots; onions
1360,Paul Joseph,11-05-25,"Potatoes,Milk,Chicken,Toothpaste,Pasta,Flour,Juice",chicken; flour; juice; milk; pasta; potatoes; toothpaste
1361,Erin Proctor,4/30/2025,"Tomatoes,Fish,Tea",fish; tea; tomatoes
1362,Mr. Timothy Case,02-07-25,"Grapes,Fish,Milk,Soap,Shampoo",fish; grapes; milk; shampoo; soap
1363,David Dillon,03-01-25,"Oil,Salt,Fish",fish; oil; salt
1364,Tina Bradley,1/22/2025,"Apples,Flour,Sugar,Yogurt,Shampoo",apples; flour; shampoo; sugar; yogurt
1365,Ariana Franklin,06-05-25,"Grapes,Tomatoes,Eggs,Pasta,Toothpaste,Beef,Onions",beef; eggs; grapes; onions; pasta; tomatoes; toothpaste
1366,Rebecca Wells,11-06-25,"Beef,Bananas,Pasta,Grapes,Fish,Salt",bananas; beef; fish; grapes; pasta; salt
1367,Edward Parker,1/31/2025,"Salt,Pasta,Shampoo",pasta; salt; shampoo
1368,Michael Grant,7/17/2025,"Carrots,Tea,Butter,Bread",bread; butter; carrots; tea
1369,Krystal Wright,02-06-25,"Potatoes,Pasta,Apples",apples; pasta; potatoes
1370,Erica Baxter,6/18/2025,"Coffee,Oranges",coffee; oranges
1371,Jodi Rodgers,07-01-25,"Chicken,Oil",chicken; oil
1372,Blake Montoya,08-07-25,"Milk,Tea,Bread,Bananas",bananas; bread; milk; tea
1373,Trevor Montgomery,9/17/2025,"Bread,Soap",bread; soap
1374,Marc Davis,11/29/2024,"Yogurt,Shampoo,Tomatoes",shampoo; tomatoes; yogurt
1375,Jason Byrd,8/27/2025,"Shampoo,Beef,Salt,Coffee",beef; coffee; salt; shampoo
1376,Juan Luna,2/18/2025,"Toothpaste,Grapes,Bread",bread; grapes; toothpaste
1377,Elizabeth Jones,10-11-25,"Bread,Bananas,Yogurt,Milk,Carrots,Chicken",bananas; bread; carrots; chicken; milk; yogurt
1378,Michael Peterson,8/21/2025,"Pasta,Milk,Butter,Eggs,Rice,Bananas",bananas; butter; eggs; milk; pasta; rice
1379,Norma Kim,12-06-24,"Sugar,Chicken,Cheese,Soap,Salt,Oil",cheese; chicken; oil; salt; soap; sugar
1380,Toni Chavez,1/16/2025,"Grapes,Milk",grapes; milk
1381,Michele Warren,1/17/2025,"Rice,Butter,Grapes,Oil,Sugar,Cereal,Shampoo",butter; cereal; grapes; oil; rice; shampoo; sugar
1382,Anthony Daniels,04-08-25,"Fish,Chicken,Oil,Tea",chicken; fish; oil; tea
1383,Andrew Mcclure,06-02-25,"Yogurt,Potatoes,Salt,Eggs,Beef",beef; eggs; potatoes; salt; yogurt
