TransactionID,CustomerName,Date,Items
1252,John Brown,10/27/2025,"Yogurt,Grapes"
1253,Linda Montoya,2/7/2025,"Onions,Cheese,Soap,Bananas,Tomatoes"
1254,Susan Schwartz,10/20/2025,"Shampoo,Yogurt,Juice,Apples,Eggs,Oil"
1255,John Sanders,2/8/2025,"Bananas,Milk,Tomatoes,Butter"
1256,Katie Frazier,2/13/2025,"Oranges,Apples"
1257,Christopher Townsend,7/26/2025,"Chicken,Oranges,Grapes,Milk,Coffee,Fish"
1258,Jaime Watson,6/8/2025,"Toothpaste,Cereal,Eggs"
1259,Richard Rogers,2/4/2025,"Tomatoes,Apples,Rice"
1260,Erin Johnson,2/9/2025,"Bananas,Shampoo,Milk"
1261,Colleen Watkins,1/25/2025,"Butter,Onions,Coffee"
1262,Gerald Barnes Jr.,1/20/2025,"Fish,Eggs,Cereal,Butter"
1263,Travis Morris,7/10/2025,"Coffee,Shampoo,Tea,Oranges,Bread"
1264,Nancy Gomez,11/30/2024,"Potatoes,Toothpaste"
1265,Wendy Kline,1/17/2025,"Potatoes,Onions"
1266,Emily Bishop,3/29/2025,"Salt,Yogurt,Shampoo,Milk,Chicken,Onions,Apples"
1267,Brittany Cain,11/19/2024,"Onions,Grapes,Milk,Beef,Coffee,Sugar,Butter"
1268,Yolanda Lambert,11/3/2025,"Soap,Oranges"
1269,Mr. Andrew Ayers,11/7/2025,"Shampoo,Cereal,Chicken,Oranges,Onions"
1270,Joan Horne,1/3/2025,"Grapes,Bread"
1271,Tammy Miller,2/15/2025,"Shampoo,Apples"
1272,Tina Allen,3/17/2025,"Beef,Potatoes,Cereal,Chicken,Sugar"
1273,Sue Parker,12/6/2024,"Coffee,Flour,Fish,Sugar,Carrots,Beef,Tea"
1274,Richard Smith,8/5/2025,"Soap,Apples,Pasta,Cereal,Rice"
1275,Steve Green,10/26/2025,"Chicken,Toothpaste,Onions,Milk,Coffee,Tomatoes"
1276,Natalie Patterson,5/6/2025,"Pasta,Fish,Shampoo,Flour"
1277,Angela Smith,4/29/2025,"Beef,Butter,Tea,Fish,Chicken"
1278,Ann Burch,8/27/2025,"Coffee,Salt,Bread,Fish,Soap"
1279,Teresa Smith,2/17/2025,"Onions,Oranges,Apples,Milk,Juice"
1280,James Lee,4/20/2025,"Tomatoes,Butter,Onions,Carrots,Sugar,Grapes,Potatoes"
1281,Sara Ortiz,11/24/2024,"Bananas,Flour"
1282,Susan Wiley,9/27/2025,"Toothpaste,Oranges,Sugar"
1283,Sabrina Hamilton,9/7/2025,"Tea,Grapes,Cheese"
1284,Karen Allison,5/21/2025,"Carrots,Tomatoes,Butter"
1285,Anthony Weaver,9/10/2025,"Onions,Tomatoes,Milk,Cereal"
1286,Ashley Ellis,5/1/2025,"Toothpaste,Oranges"
1287,Jason Kelley,6/8/2025,"Carrots,Soap"
1288,David Wong,5/3/2025,"Yogurt,Beef,Toothpaste,Tomatoes"
1289,Patrick Johnson,10/3/2025,"Salt,Oil"
1290,Walter Walker,8/15/2025,"Tea,Fish,Toothpaste,Bread,Flour,Tomatoes"
1291,Larry Finley,10/6/2025,"Apples,Cereal"
1292,Linda Singleton,6/26/2025,"Milk,Potatoes,Yogurt,Oranges,Chicken"
1293,Kelly Cunningham,8/27/2025,"Sugar,Fish,Bread,Grapes,Onions,Cereal,Flour"
1294,William James,2/8/2025,"Eggs,Cereal,Milk,Apples,Coffee,Cheese,Tea"
1295,Annette Taylor,7/6/2025,"Bananas,Chicken,Shampoo,Milk"
1296,Hayley Parker,12/15/2024,"Tomatoes,Cereal,Tea,Chicken"
1297,Shannon Holden,5/15/2025,"Potatoes,Cereal,Beef,Oil,Butter,Tea"
1298,Mary Vasquez,2/6/2025,"Sugar,Rice,Butter,Soap,Chicken,Fish"
1299,Jennifer Hill,5/7/2025,"Oil,Potatoes,Carrots"
1300,Kendra Duncan,1/7/2025,"Toothpaste,Flour,Pasta,Milk,Cheese,Butter,Rice"
1301,Kelly Stokes,10/13/2025,"Tomatoes,Bananas,Salt,Cheese,Apples,Rice,Coffee"
1302,Anthony Howard,12/23/2024,"Flour,Beef,Fish,Bananas,Toothpaste"
1303,Matthew Burton,11/12/2025,"Tomatoes,Beef,Flour"
1304,George Collins,4/26/2025,"Milk,Soap"
1305,Cody Zimmerman,7/22/2025,"Chicken,Cheese,Pasta,Tea"
1306,Jessica Roach,5/7/2025,"Shampoo,Tomatoes,Oil,Cheese,Pasta"
1307,Rebecca Williams,6/21/2025,"Flour,Sugar,Milk,Onions"
1308,Zoe Campbell,1/12/2025,"Chicken,Oranges,Flour,Cereal"
1309,Sarah Johnson,11/15/2025,"Potatoes,Grapes,Cereal,Pasta,Oranges,Chicken"
1310,Becky Cannon,3/16/2025,"Tomatoes,Rice,Tea"
1311,Erica Stevenson,11/6/2025,"Rice,Oranges,Oil,Pasta,Salt,Bananas,Cheese"
1312,Daniel Curry,1/5/2025,"Oil,Carrots,Cereal,Pasta,Tea,Milk"
1313,Laura Rush,9/11/2025,"Eggs,Potatoes,Bananas,Chicken,Flour,Grapes"
1314,Charlene Andrews,8/13/2025,"Beef,Potatoes,Eggs,Juice,Fish"
1315,James Martinez,1/1/2025,"Milk,Coffee,Juice,Flour,Carrots,Bread,Cheese"
1316,Stephanie Torres,4/23/2025,"Soap,Yogurt,Eggs,Juice,Bread,Butter,Fish"
1317,Jessica Lopez,2/6/2025,"Tomatoes,Butter,Oil,Bread,Oranges,Flour"
1318,Robert Juarez,9/7/2025,"Juice,Shampoo,Onions,Grapes,Salt,Toothpaste,Soap"
1319,Dustin Pineda,2/2/2025,"Butter,Carrots,Shampoo,Bread,Tomatoes,Fish"
1320,David Summers,10/25/2025,"Oil,Onions,Rice,Potatoes,Toothpaste"
1321,Megan Scott,2/3/2025,"Beef,Tea"
1322,Andre Garcia,9/4/2025,"Bread,Potatoes,Carrots,Sugar,Beef"
1323,Christopher Page,11/2/2025,"Oil,Milk"
1324,Maxwell Norton,8/8/2025,"Oranges,Cheese,Tomatoes"
1325,Morgan Johnson,4/11/2025,"Juice,Butter,Bread,Potatoes,Flour,Rice,Tea"
1326,Sabrina Nichols,5/3/2025,"Butter,Tomatoes,Pasta"
1327,Amber Smith,7/13/2025,"Milk,Tea,Beef,Eggs"
1328,David Golden,6/1/2025,"Milk,Toothpaste,Tea"
1329,Chad Cobb,6/13/2025,"Tomatoes,Juice,Yogurt"
1330,Pam Cline,12/6/2024,"Butter,Coffee,Eggs,Onions"
1331,Sheryl Lowery,3/17/2025,"Salt,Juice,Butter,Apples,Soap"
1332,Ryan Wells,10/7/2025,"Bread,Potatoes"
1333,Jessica Patrick,12/6/2024,"Eggs,Shampoo,Milk,Beef"
1334,Michael Smith,10/30/2025,"Beef,Sugar,Fish,Apples"
1335,Bethany Turner,4/17/2025,"Milk,Fish,Bananas,Pasta"
1336,Lisa Brewer,7/3/2025,"Cheese,Soap,Butter,Bread"
1337,Desiree Wilson,7/18/2025,"Apples,Fish,Carrots,Salt,Rice,Juice,Cereal"
1338,Christopher Miller,9/17/2025,"Cereal,Potatoes"
1339,Mathew Buckley,1/28/2025,"Juice,Potatoes,Oil,Bananas,Apples"
1340,Christine Brown,10/5/2025,"Onions,Juice,Rice,Potatoes,Tomatoes,Soap,Carrots"
1341,Mark Munoz,7/25/2025,"Fish,Bread,Pasta,Carrots"
1342,Kara Chandler,1/21/2025,"Oranges,Eggs,Juice,Onions,Grapes,Flour,Fish"
1343,Tracy Rivera,9/29/2025,"Bananas,Onions,Salt,Coffee"
1344,Kim Gonzalez,1/6/2025,"Chicken,Fish,Tea,Grapes,Salt"
1345,Kelly Peters,3/5/2025,"Oil,Butter,Beef,Fish,Onions,Shampoo,Yogurt"
1346,James Jones,8/22/2025,"Chicken,Tea,Carrots,Onions,Flour,Apples"
1347,Jessica Brown,11/13/2025,"Chicken,Bananas,Soap,Sugar"
1348,Kayla Foster,2/15/2025,"Juice,Soap,Tomatoes,Butter,Flour,Shampoo"
1349,Diana Little,1/27/2025,"Bananas,Butter,Salt"
1350,Joe Acevedo,11/11/2025,"Onions,Juice,Tomatoes,Butter,Oil,Cereal"
1351,Chloe Woodard,9/29/2025,"Pasta,Bananas,Rice,Salt,Chicken,Eggs"
1352,Eric Brown,7/25/2025,"Milk,Pasta,Flour,Onions,Juice,Rice,Grapes"
1353,Alexandra Chambers,10/15/2025,"Bread,Sugar,Grapes,Cereal,Juice"
1354,Elizabeth Wyatt,8/12/2025,"Beef,Salt,Tomatoes,Apples,Chicken,Milk,Bananas"
1355,Victor Graves,3/6/2025,"Potatoes,Coffee,Fish"
1356,Jenna Walker,5/10/2025,"Fish,Sugar,Carrots,Rice,Butter"
1357,April Sanchez,5/27/2025,"Pasta,Tomatoes,Chicken,Grapes,Eggs,Beef"
1358,Cameron Olson,1/30/2025,"Butter,Cereal,Oil,Sugar,Tea,Onions,Beef"
1359,Edwin Silva,9/28/2025,"Carrots,Onions"
1360,Paul Joseph,11/5/2025,"Potatoes,Milk,Chicken,Toothpaste,Pasta,Flour,Juice"
1361,Erin Proctor,4/30/2025,"Tomatoes,Fish,Tea"
1362,Mr. Timothy Case,2/7/2025,"Grapes,Fish,Milk,Soap,Shampoo"
1363,David Dillon,3/1/2025,"Oil,Salt,Fish"
1364,Tina Bradley,1/22/2025,"Apples,Flour,Sugar,Yogurt,Shampoo"
1365,Ariana Franklin,6/5/2025,"Grapes,Tomatoes,Eggs,Pasta,Toothpaste,Beef,Onions"
1366,Rebecca Wells,11/6/2025,"Beef,Bananas,Pasta,Grapes,Fish,Salt"
1367,Edward Parker,1/31/2025,"Salt,Pasta,Shampoo"
1368,Michael Grant,7/17/2025,"Carrots,Tea,Butter,Bread"
1369,Krystal Wright,2/6/2025,"Potatoes,Pasta,Apples"
1370,Erica Baxter,6/18/2025,"Coffee,Oranges"
1371,Jodi Rodgers,7/1/2025,"Chicken,Oil"
1372,Blake Montoya,8/7/2025,"Milk,Tea,Bread,Bananas"
1373,Trevor Montgomery,9/17/2025,"Bread,Soap"
1374,Marc Davis,11/29/2024,"Yogurt,Shampoo,Tomatoes"
1375,Jason Byrd,8/27/2025,"Shampoo,Beef,Salt,Coffee"
1376,Juan Luna,2/18/2025,"Toothpaste,Grapes,Bread"
1377,Elizabeth Jones,10/11/2025,"Bread,Bananas,Yogurt,Milk,Carrots,Chicken"
1378,Michael Peterson,8/21/2025,"Pasta,Milk,Butter,Eggs,Rice,Bananas"
1379,Norma Kim,12/6/2024,"Sugar,Chicken,Cheese,Soap,Salt,Oil"
1380,Toni Chavez,1/16/2025,"Grapes,Milk"
1381,Michele Warren,1/17/2025,"Rice,Butter,Grapes,Oil,Sugar,Cereal,Shampoo"
1382,Anthony Daniels,4/8/2025,"Fish,Chicken,Oil,Tea"
1383,Andrew Mcclure,6/2/2025,"Yogurt,Potatoes,Salt,Eggs,Beef"
1384,Ricky Torres,1/23/2025,"Rice,Coffee,Cheese"
1385,Justin Carroll,1/6/2025,"Flour,Cheese,Soap,Butter,Grapes,Yogurt"
1386,Edward Glenn,2/24/2025,"Sugar,Tomatoes,Onions,Oranges,Grapes,Cereal"
1387,James Cole,4/7/2025,"Fish,Butter,Cheese,Apples,Tea,Oranges,Carrots"
1388,Lindsay Baldwin,5/18/2025,"Pasta,Rice,Soap,Grapes,Onions"
1389,Amy Thomas,5/27/2025,"Tea,Bread,Coffee"
1390,Stephen Martin,8/3/2025,"Yogurt,Chicken"
1391,Roger Walker,5/7/2025,"Juice,Apples"
1392,Gregory Meyer,2/15/2025,"Oil,Apples,Soap,Oranges,Eggs,Juice"
1393,Charles Baker,12/21/2024,"Tomatoes,Bread,Cheese,Cereal,Shampoo,Butter"
1394,Reginald Ramirez,2/15/2025,"Chicken,Coffee,Sugar,Tea,Milk,Bananas,Bread"
1395,Melissa Blake,5/28/2025,"Cheese,Carrots,Tomatoes,Fish,Potatoes,Coffee"
1396,Hunter Goodman,3/5/2025,"Apples,Grapes,Butter,Coffee,Oil,Bread"
1397,Carly Holland,9/17/2025,"Butter,Pasta,Yogurt,Beef"
1398,Christine Alvarez,12/31/2024,"Grapes,Fish"
1399,Jim Smith,8/8/2025,"Grapes,Sugar,Oranges,Rice"
1400,Donna Charles,6/12/2025,"Flour,Bananas,Tomatoes,Rice"
1401,Jose Burton,4/20/2025,"Carrots,Grapes,Juice"
1402,Melissa Phillips,12/15/2024,"Pasta,Fish,Soap,Tomatoes,Milk,Oil,Bananas"
1403,Stuart Brown,5/27/2025,"Bread,Oranges"
1404,Matthew Moore,5/16/2025,"Salt,Bananas,Flour,Beef"
1405,David Cox,2/13/2025,"Milk,Oranges,Oil,Carrots,Yogurt"
1406,Kevin Charles,1/8/2025,"Cheese,Oranges,Onions"
1407,Kelly Norman,7/22/2025,"Soap,Cereal,Toothpaste"
1408,Juan Friedman,8/5/2025,"Tomatoes,Coffee,Bread,Shampoo,Oranges"
1409,Bryan George,11/18/2025,"Oranges,Soap,Rice"
1410,Tyler Simpson,2/8/2025,"Butter,Oranges,Flour,Potatoes,Toothpaste,Carrots,Fish"
1411,Ms. Jennifer Russell,1/30/2025,"Shampoo,Beef,Cheese,Potatoes"
1412,Tony Walker,12/9/2024,"Shampoo,Chicken,Butter,Beef,Eggs,Flour"
1413,Tom Reeves,3/10/2025,"Oranges,Tomatoes,Yogurt,Bread,Toothpaste"
1414,Brittany Bennett,11/20/2024,"Tea,Milk,Chicken,Sugar,Cereal,Flour,Soap"
1415,Rachel Bowman,7/10/2025,"Juice,Fish,Apples,Flour,Beef"
1416,Jordan Aguilar,12/29/2024,"Soap,Oil,Pasta,Toothpaste"
1417,Brenda Kennedy,8/20/2025,"Tomatoes,Juice,Oil,Pasta"
1418,Michelle Schmidt,4/14/2025,"Shampoo,Bananas,Tomatoes,Onions,Apples,Butter,Milk"
1419,Holly Wang,10/8/2025,"Butter,Carrots"
1420,Linda Clayton,3/15/2025,"Cereal,Onions,Shampoo"
1421,Sharon Christian,3/1/2025,"Juice,Flour,Beef,Salt,Tomatoes"
1422,Angel Fry,9/26/2025,"Rice,Soap,Shampoo,Oranges"
1423,Carol Freeman,4/25/2025,"Tomatoes,Pasta,Soap,Milk,Bread"
1424,Douglas Bryant,8/26/2025,"Tea,Rice,Tomatoes,Bananas,Grapes"
1425,Lindsay Freeman,9/7/2025,"Pasta,Tea,Coffee,Bananas"
1426,Tamara Garcia,4/11/2025,"Butter,Cheese"
1427,Scott Atkins,12/25/2024,"Coffee,Potatoes,Salt"
1428,Brittney Hill,7/12/2025,"Flour,Bananas,Salt,Potatoes,Butter,Eggs"
1429,John Richards,10/20/2025,"Oranges,Fish,Shampoo,Beef,Eggs,Coffee"
1430,Justin Russell,6/27/2025,"Pasta,Yogurt,Grapes,Oil,Shampoo"
1431,Erin Brown,3/15/2025,"Oranges,Bananas,Onions,Yogurt,Tea,Tomatoes"
1432,Adam Pollard,9/22/2025,"Salt,Coffee,Oil,Sugar,Milk,Bananas,Fish"
1433,Donna Johnson,11/13/2025,"Potatoes,Tea,Apples"
1434,Samantha Rhodes,1/15/2025,"Rice,Cereal,Toothpaste,Milk,Oranges"
1435,Taylor Haas,5/9/2025,"Tea,Milk,Butter"
1436,Katherine Young,9/18/2025,"Shampoo,Bread,Cereal,Rice,Chicken,Bananas,Coffee"
1437,Jack Manning,4/17/2025,"Yogurt,Pasta,Potatoes,Flour,Carrots"
1438,Anne Chavez,2/19/2025,"Potatoes,Beef,Onions,Rice,Shampoo,Coffee"
1439,Todd Walker,11/7/2025,"Flour,Tea,Eggs,Beef,Onions,Bananas,Pasta"
1440,Chad Carroll,11/21/2024,"Yogurt,Shampoo,Carrots"
1441,Shaun Lyons,7/13/2025,"Chicken,Salt"
1442,James Davis,10/17/2025,"Pasta,Butter,Cereal"
1443,Luis Winters,5/12/2025,"Butter,Yogurt,Tomatoes,Cereal,Flour,Shampoo,Apples"
1444,Justin Brown,9/9/2025,"Bread,Onions,Bananas,Eggs,Yogurt"
1445,Suzanne Cannon,3/17/2025,"Eggs,Carrots,Tomatoes,Coffee"
1446,Morgan Weber,8/8/2025,"Oil,Flour,Tea,Soap"
1447,Joshua Miller,3/22/2025,"Juice,Onions"
1448,Deanna Miller,9/5/2025,"Soap,Coffee,Cheese,Bananas"
1449,Cheryl King,2/21/2025,"Onions,Sugar,Salt,Tea,Cheese"
1450,Joseph Forbes,11/4/2025,"Chicken,Milk,Bananas,Sugar,Cheese,Pasta"
1451,Jesse Wright,7/27/2025,"Tea,Beef,Tomatoes,Onions,Sugar"
1452,Tyler Madden,8/2/2025,"Grapes,Sugar,Chicken,Cheese"
1453,Heather Benson,1/17/2025,"Bread,Chicken"
1454,Christie Norton,12/21/2024,"Fish,Juice,Soap,Bread,Bananas"
1455,Mario Alvarez,2/11/2025,"Onions,Shampoo,Apples,Oil,Rice,Salt,Cheese"
1456,Bobby Jefferson,11/27/2024,"Oil,Bananas"
1457,Jose Khan,1/15/2025,"Sugar,Shampoo,Butter"
1458,Andrew Smith,8/2/2025,"Potatoes,Juice,Beef,Bananas,Shampoo,Cereal"
1459,Erika Chan,9/6/2025,"Butter,Tomatoes,Rice,Oranges,Pasta,Potatoes,Soap"
1460,Teresa Duran,5/29/2025,"Milk,Shampoo,Tomatoes"
1461,Thomas Hall,3/28/2025,"Yogurt,Grapes,Apples,Oil,Salt,Rice"
1462,Kristina Wells,9/5/2025,"Apples,Bread,Sugar,Cereal,Soap,Salt"
1463,Joseph Hernandez,8/29/2025,"Pasta,Soap,Sugar,Butter,Beef,Flour,Oil"
1464,Karen Martinez,3/25/2025,"Flour,Eggs,Bread,Coffee,Chicken,Yogurt,Bananas"
1465,Jennifer Wilson,12/5/2024,"Eggs,Grapes,Shampoo"
1466,Albert Fowler,5/21/2025,"Butter,Yogurt,Fish,Toothpaste,Potatoes,Onions,Rice"
1467,Thomas Russell,4/20/2025,"Yogurt,Coffee,Chicken,Apples,Potatoes,Oranges"
1468,John Rios MD,9/24/2025,"Eggs,Juice,Milk,Sugar,Yogurt"
1469,Katherine Kennedy,8/4/2025,"Pasta,Fish,Onions"
1470,Megan Hernandez,1/6/2025,"Tomatoes,Cheese,Carrots,Tea,Juice,Coffee,Flour"
1471,Connie Frank,3/31/2025,"Onions,Cereal"
1472,Dwayne Smith,9/3/2025,"Juice,Yogurt,Cheese"
1473,Jillian Bell,9/29/2025,"Yogurt,Coffee"
1474,Phillip Crawford,8/2/2025,"Cheese,Juice,Milk,Oranges,Carrots,Sugar,Tea"
1475,Lee Mason,6/26/2025,"Beef,Sugar,Butter,Yogurt"
1476,Stephen Riggs,4/17/2025,"Tomatoes,Salt,Sugar"
1477,Joe Anderson,2/15/2025,"Butter,Cereal,Potatoes"
1478,Bruce Jones,6/12/2025,"Potatoes,Oil,Tomatoes,Soap"
1479,Pamela Kelley,5/18/2025,"Sugar,Grapes,Toothpaste,Tomatoes,Soap,Yogurt"
1480,Kristin Horn,3/3/2025,"Milk,Shampoo"
1481,Brooke Gonzalez,1/19/2025,"Cereal,Milk,Sugar,Rice"
1482,Patricia Everett,8/6/2025,"Juice,Apples,Shampoo,Grapes,Chicken,Oranges,Pasta"
1483,Tiffany Fields,10/17/2025,"Rice,Tomatoes,Beef,Milk,Yogurt,Butter"
1484,Samantha Medina,2/12/2025,"Carrots,Bananas,Fish"
1485,Patrick Williams,5/11/2025,"Bananas,Potatoes,Oranges,Sugar"
1486,Cristina Chan,10/6/2025,"Juice,Eggs,Coffee"
1487,Fernando Saunders,10/16/2025,"Carrots,Cheese,Butter,Toothpaste"
1488,Maurice Ware,10/21/2025,"Bread,Yogurt,Soap,Potatoes"
1489,Vanessa Hicks,8/8/2025,"Butter,Coffee,Oil,Rice,Eggs,Tomatoes"
1490,Nicholas Aguilar,9/14/2025,"Potatoes,Fish,Sugar,Rice,Toothpaste,Apples,Soap"
1491,Courtney Morris,11/8/2025,"Yogurt,Oil,Milk,Butter"
1492,Timothy Young,1/16/2025,"Toothpaste,Potatoes,Juice"
1493,Joshua Edwards,2/9/2025,"Yogurt,Apples,Rice,Chicken,Salt"
1494,Anthony Simpson,8/9/2025,"Fish,Carrots,Coffee,Eggs,Sugar"
1495,Connor Cook,11/24/2024,"Juice,Sugar,Toothpaste,Oil"
1496,Frances Perry,2/5/2025,"Grapes,Pasta,Fish,Potatoes"
1497,Erica Parker,1/31/2025,"Cereal,Coffee,Cheese,Oil,Tea,Flour,Bananas"
1498,Christopher Bentley,5/14/2025,"Soap,Shampoo,Onions,Carrots,Tea,Oil"
1499,Pamela Reed,6/22/2025,"Chicken,Salt,Soap,Carrots,Sugar,Apples,Juice"
1500,Gregory Owens,6/8/2025,"Tomatoes,Milk,Salt,Flour,Coffee,Oranges,Tea"
1501,Hannah Munoz,4/26/2025,"Grapes,Milk,Butter,Yogurt,Cheese"
1502,Kevin Norris,8/13/2025,"Coffee,Shampoo,Rice"
1503,Bruce Cantu,5/13/2025,"Rice,Cheese,Coffee"
1504,Kara Gross,2/20/2025,"Soap,Coffee,Rice,Sugar,Grapes"
1505,Ryan Graham,12/25/2024,"Oil,Apples"
1506,Daniel Bell,4/18/2025,"Flour,Cereal,Soap"
1507,Kimberly Williams,6/5/2025,"Tea,Carrots,Grapes"
1508,Bobby Cooper,5/18/2025,"Eggs,Flour,Tea,Shampoo,Milk,Bread,Juice"
1509,Maria Kramer,6/25/2025,"Salt,Oranges,Milk,Cereal,Rice,Yogurt,Toothpaste"
1510,Timothy Torres,11/9/2025,"Grapes,Rice,Bananas,Soap"
1511,Carl Neal,10/14/2025,"Flour,Grapes,Bananas,Shampoo,Coffee,Oranges,Pasta"
1512,Brandon Morgan,1/15/2025,"Rice,Grapes,Carrots,Juice,Eggs,Cheese,Sugar"
1513,Jason Leon,4/25/2025,"Oil,Potatoes,Carrots"
1514,Theresa Guerrero,10/24/2025,"Potatoes,Toothpaste,Beef,Oil,Tomatoes,Grapes"
1515,Matthew Cline,12/10/2024,"Fish,Apples,Tomatoes,Shampoo"
1516,Brandon Fernandez,8/6/2025,"Fish,Bread,Onions"
1517,Eric Stevens,11/30/2024,"Juice,Carrots,Rice,Cereal,Yogurt"
1518,Abigail Jones,3/8/2025,"Bananas,Potatoes"
1519,Carrie Sosa,12/19/2024,"Eggs,Coffee,Potatoes,Oil,Salt,Carrots"
1520,Barbara Jones,5/18/2025,"Soap,Grapes"
1521,Nicole Cunningham,6/9/2025,"Fish,Bananas,Coffee,Shampoo,Bread,Juice"
1522,Robert Davis,12/20/2024,"Coffee,Pasta,Onions,Flour,Rice"
1523,Mathew Bailey,9/8/2025,"Milk,Apples,Shampoo,Onions"
1524,Kevin Watson,6/28/2025,"Bread,Carrots"
1525,Dylan Jones,8/12/2025,"Fish,Sugar,Oil"
1526,Marcus Rios,10/1/2025,"Grapes,Onions,Rice,Eggs,Tomatoes"
1527,Carlos Thomas,1/14/2025,"Flour,Tea,Potatoes"
1528,Jennifer Carroll,9/4/2025,"Toothpaste,Flour,Salt,Cheese,Onions,Milk,Bananas"
1529,Cheryl Rodriguez,10/8/2025,"Rice,Eggs,Apples,Tea,Flour,Grapes"
1530,Dana Thompson MD,5/28/2025,"Shampoo,Milk,Rice,Butter"
1531,Christopher Frank,4/26/2025,"Shampoo,Cheese,Sugar,Tea,Milk,Bananas"
1532,Kimberly Williams,12/1/2024,"Onions,Sugar,Beef,Carrots"
1533,Adrienne Carpenter,5/23/2025,"Milk,Oranges,Pasta,Salt,Potatoes,Cereal,Coffee"
1534,Melissa Cruz,8/5/2025,"Apples,Juice"
1535,Holly Ramos,4/5/2025,"Salt,Chicken,Potatoes,Bread,Beef"
1536,Nicole Hernandez,5/1/2025,"Oranges,Tomatoes,Coffee,Sugar,Carrots,Bread"
1537,Casey Weaver,12/26/2024,"Shampoo,Fish,Sugar,Oil"
1538,Nathan Douglas,5/23/2025,"Apples,Toothpaste"
1539,Chris Barnes DDS,10/26/2025,"Bananas,Beef,Coffee"
1540,Brad White,3/10/2025,"Oranges,Cheese,Bread,Beef"
1541,Deborah Peters,8/27/2025,"Rice,Fish,Bread,Oil,Bananas,Oranges"
1542,Theresa Green,2/15/2025,"Chicken,Salt,Milk,Onions"
1543,Anthony Duncan,5/14/2025,"Shampoo,Pasta"
1544,Antonio Walker,3/18/2025,"Tea,Eggs,Tomatoes,Bananas"
1545,Jackie Patel,11/20/2024,"Shampoo,Eggs,Juice"
1546,John Jefferson MD,3/22/2025,"Soap,Salt,Carrots,Apples"
1547,Catherine Evans,6/8/2025,"Soap,Bread,Carrots,Potatoes,Oranges,Coffee,Milk"
1548,Jill Spencer,7/24/2025,"Grapes,Juice,Bread,Fish,Toothpaste,Cheese"
1549,Zachary Wilson,2/4/2025,"Salt,Milk,Shampoo,Pasta,Rice,Bread"
1550,Melinda Zamora,1/14/2025,"Beef,Potatoes,Butter,Tomatoes,Yogurt,Juice"
1551,Teresa Vega,4/1/2025,"Milk,Beef,Tomatoes"
1552,Melissa Banks,1/6/2025,"Tomatoes,Soap,Shampoo"
1553,Vincent Howard,3/13/2025,"Chicken,Oranges,Soap,Pasta"
1554,Richard Roberson,7/14/2025,"Beef,Pasta,Onions,Butter"
1555,Matthew Garcia,11/9/2025,"Salt,Beef,Sugar"
1556,Laura West,3/27/2025,"Onions,Coffee,Potatoes,Juice,Toothpaste,Milk,Apples"
1557,Sharon Sims,3/13/2025,"Potatoes,Sugar"
1558,Paul Russell,11/7/2025,"Fish,Toothpaste"
1559,Michael West,9/7/2025,"Onions,Flour,Potatoes"
1560,Tyler Brewer,2/28/2025,"Apples,Tea,Flour,Sugar,Yogurt,Onions"
1561,Alexis Peterson,11/5/2025,"Toothpaste,Bananas,Oil,Chicken,Onions"
1562,James Nunez,12/11/2024,"Chicken,Bananas,Pasta,Toothpaste,Salt,Tomatoes,Butter"
1563,Corey Baker,4/1/2025,"Soap,Butter,Cheese,Chicken"
1564,Krystal Montgomery,12/31/2024,"Onions,Grapes,Toothpaste"
1565,Albert Thomas,8/10/2025,"Rice,Sugar,Apples,Fish,Tomatoes"
1566,Dr. Robin Kemp MD,4/13/2025,"Chicken,Bread,Beef,Rice"
1567,Emily James,6/3/2025,"Onions,Toothpaste,Salt"
1568,Allison Hanna,3/18/2025,"Tomatoes,Yogurt,Eggs,Chicken,Potatoes,Butter,Soap"
1569,Carlos Morris,5/15/2025,"Tea,Tomatoes,Oil"
1570,Michael Smith PhD,7/26/2025,"Flour,Rice,Cereal,Butter,Grapes,Pasta"
1571,Dennis Herman,11/18/2025,"Yogurt,Milk,Cereal,Tomatoes,Shampoo,Oranges,Cheese"
1572,Mark Butler,7/16/2025,"Bananas,Potatoes,Bread,Pasta"
1573,Paige Hayes,2/7/2025,"Bread,Oranges,Shampoo,Milk,Coffee,Pasta,Eggs"
1574,Jamie Mcdaniel,11/24/2024,"Cheese,Eggs,Coffee,Fish,Shampoo,Oil,Rice"
1575,Sarah Randolph,9/30/2025,"Juice,Potatoes,Bread"
1576,Amanda Ford,9/4/2025,"Bread,Rice,Onions,Shampoo,Salt"
1577,Matthew Hall,11/16/2025,"Salt,Tomatoes,Grapes,Tea,Oranges"
1578,Brian Jones,2/14/2025,"Tomatoes,Flour"
1579,Teresa Estrada,3/6/2025,"Coffee,Sugar,Grapes,Tea,Eggs"
1580,Nicholas Collins,12/12/2024,"Eggs,Yogurt"
1581,John Alvarez,8/4/2025,"Fish,Eggs,Coffee"
1582,Meghan Miller,6/24/2025,"Salt,Fish,Oranges,Tea,Tomatoes,Cheese,Shampoo"
1583,Linda Watkins,8/6/2025,"Oranges,Pasta,Cheese,Tomatoes,Bread,Chicken"
1584,William Smith,6/29/2025,"Oil,Toothpaste,Apples,Salt,Chicken"
